symbol,sector,entry_date,entry_idx,entry_price,shares,stop,initial_stop,pivot,edge_rank,pattern_stop,attempt,diagnostic_exit_idx,model_exit_idx,entry_day_stop,signal_date,entry_adv_dollars,highest_close,exit_date,exit_price,exit_reason,net_return_pct
EW,Unknown,2017-04-27,710,36.323,102,33.4171,33.4171,32.16,30.0,30.81,1,,730,False,2017-04-26,177359292.86,36.5567,2017-05-25,38.1318,model_decay,4.98
MLM,Unknown,2017-05-03,714,222.9662,16,205.1289,205.1289,209.81,30.0,192.34,1,,734,False,2017-05-02,134542283.62,223.2761,2017-06-01,209.6252,model_decay,-5.98
ADI,Unknown,2017-06-01,734,72.8333,51,67.0066,67.0066,67.52,30.0,62.95,1,,754,False,2017-05-31,274306455.74,69.3283,2017-06-05,66.9396,stop,-8.09
EW,Unknown,2017-05-25,730,38.2082,97,35.1515,35.1515,32.16,30.0,30.81,2,,750,False,2017-05-24,154761577.99,38.0567,2017-06-23,39.3639,model_decay,3.02
MLM,Unknown,2017-06-02,735,213.6991,17,196.6032,196.6032,209.81,30.0,192.34,2,,755,False,2017-06-01,116406853.95,212.0628,2017-06-30,207.6334,model_decay,-2.84
TROW,Unknown,2017-06-12,741,51.7166,71,47.5792,47.5792,51.07,30.0,47.04,1,,761,False,2017-06-09,87810521.78,52.1303,2017-07-11,53.6046,model_decay,3.65
EW,Unknown,2017-06-23,750,39.4427,93,36.2873,36.2873,32.16,30.0,30.81,3,,770,False,2017-06-22,127602031.22,40.05,2017-07-24,39.2507,model_decay,-0.49
GT,Unknown,2017-07-17,765,33.5588,110,30.8741,30.8741,33.4,30.0,30.58,1,,785,False,2017-07-14,75211717.35,33.5438,2017-07-28,29.3845,stop,-12.44
TROW,Unknown,2017-07-11,761,53.712,68,49.415,49.415,51.07,30.0,47.04,2,,781,False,2017-07-10,76543218.81,53.4167,2017-08-08,58.9296,model_decay,9.71
REGN,Unknown,2017-08-07,780,465.3354,18,428.1085,428.1085,393.43,70.0,358.99,1,,800,False,2017-08-04,374938962.87,466.2491,2017-09-05,495.22,model_decay,6.42
TROW,Unknown,2017-08-08,781,59.0476,62,54.3238,54.3238,51.07,30.0,47.04,3,,801,False,2017-08-07,102854081.42,59.1237,2017-09-06,59.1142,model_decay,0.11
QRVO,Unknown,2017-08-31,671,73.2632,50,67.4021,67.4021,70.27,30.0,64.7,1,,691,False,2017-08-30,78794120.1,73.22,2017-09-29,70.1298,model_decay,-4.28
TJX,Unknown,2017-09-07,802,32.5854,114,30.14,30.14,32.28,30.0,30.14,1,,822,False,2017-09-06,301289718.5,32.2959,2017-10-05,32.4893,model_decay,-0.29
QRVO,Unknown,2017-10-02,692,70.9108,52,65.238,65.238,70.27,30.0,64.7,2,,712,False,2017-09-29,78449679.9,71.29,2017-10-30,73.946,model_decay,4.28
AMAT,Unknown,2017-10-03,820,47.5248,78,43.7228,43.7228,44.13,30.0,41.45,1,,840,False,2017-10-02,511980143.67,47.1408,2017-10-31,50.9182,model_decay,7.14
TJX,Unknown,2017-10-05,822,32.5543,114,30.14,30.14,32.28,30.0,30.14,2,,842,False,2017-10-04,207471370.7,32.6901,2017-11-02,30.9716,model_decay,-4.86
QRVO,Unknown,2017-10-30,712,74.094,50,68.1665,68.1665,70.27,30.0,64.7,3,,732,False,2017-10-27,64436833.2,76.25,2017-11-28,79.91,model_decay,7.85
AMAT,Unknown,2017-10-31,840,51.0202,73,46.9386,46.9386,44.13,30.0,41.45,2,,860,False,2017-10-30,473715949.77,51.3147,2017-11-29,51.742,model_decay,1.41
SWKS,Unknown,2017-11-09,847,91.2124,112,83.9154,83.9154,88.27,100.0,82.36,1,,867,False,2017-11-08,219191289.23,90.6401,2017-12-01,83.8315,stop,-8.09
CB,Unknown,2017-11-03,843,128.224,29,120.78,120.78,126.06,30.0,120.78,1,,863,False,2017-11-02,189307349.51,127.7684,2017-12-04,132.0396,model_decay,2.98
PRGO,Unknown,2017-11-13,849,68.1082,54,62.6596,62.6596,62.07,30.0,59.17,1,,869,False,2017-11-10,102501555.13,67.4882,2017-12-12,66.5167,model_decay,-2.34
SYY,Unknown,2017-11-15,851,43.8077,128,40.3031,40.3031,42.03,70.0,39.67,1,,871,False,2017-11-14,110206862.13,43.1419,2017-12-14,49.0258,model_decay,11.91
JEF,Unknown,2017-11-29,860,18.7092,403,17.48,17.48,18.23,70.0,17.48,1,,880,False,2017-11-28,25520180.17,18.6137,2017-12-28,18.5545,model_decay,-0.83
CB,Unknown,2017-12-04,863,132.304,28,121.7197,121.7197,126.06,30.0,120.78,2,,883,False,2017-12-01,161610729.58,129.9658,2018-01-03,122.7619,model_decay,-7.21
SYY,Unknown,2017-12-14,871,49.124,176,45.1941,45.1941,42.03,70.0,39.67,2,,891,False,2017-12-13,122045826.52,48.5646,2018-01-16,49.6072,model_decay,0.98
PRU,Unknown,2017-12-18,873,77.6272,131,71.4171,71.4171,75.1,100.0,71.19,1,,893,False,2017-12-15,131652854.18,77.0389,2018-01-18,82.0718,model_decay,5.73
JEF,Unknown,2017-12-28,880,18.5917,437,17.48,17.48,18.23,70.0,17.48,2,,900,False,2017-12-27,43760675.02,18.6994,2018-01-29,19.2835,model_decay,3.72
PRU,Unknown,2018-01-18,893,82.2362,125,75.6573,75.6573,75.1,100.0,71.19,2,,913,False,2018-01-17,129620793.18,81.809,2018-02-05,75.5816,stop,-8.09
STT,Unknown,2018-01-25,898,87.2344,1,80.2557,80.2557,77.64,30.0,74.37,1,,918,False,2018-01-24,128533987.35,85.2617,2018-02-05,80.1754,stop,-8.09
JEF,Unknown,2018-01-29,900,19.3221,423,17.7763,17.7763,18.23,70.0,17.48,3,,920,False,2018-01-26,31168663.52,19.0713,2018-02-05,17.7585,stop,-8.09
SYY,Unknown,2018-01-16,891,49.7066,176,45.73,45.73,42.03,70.0,39.67,3,,911,False,2018-01-12,115306347.08,49.5125,2018-02-06,45.2154,stop,-9.04
CB,Unknown,2018-01-10,888,126.1455,29,120.78,120.78,126.06,30.0,120.78,3,,908,False,2018-01-09,207234631.42,125.8116,2018-02-08,127.7273,model_decay,1.25
TRIP,Unknown,2018-02-07,907,36.0606,118,33.1758,33.1758,33.94,35.0,30.31,1,,927,False,2018-02-06,105906153.65,36.5048,2018-02-09,33.1426,stop,-8.09
IDXX,Unknown,2018-01-18,764,178.8787,1,164.5684,164.5684,165.77,30.0,154.88,1,,784,False,2018-01-17,70360034.8,179.0,2018-02-15,179.0408,model_decay,0.09
HUM,Unknown,2018-02-06,906,242.6922,35,224.22,224.22,243.22,70.0,224.22,1,,926,False,2018-02-05,300378855.06,249.7534,2018-03-07,251.5156,model_decay,3.64
IDXX,Unknown,2018-02-15,784,179.3992,20,165.0473,165.0473,165.77,30.0,154.88,2,,804,False,2018-02-14,126560193.35,181.45,2018-03-16,203.5562,model_decay,13.47
ADM,Unknown,2018-02-16,914,33.5579,300,30.8733,30.8733,32.87,85.0,30.57,1,,934,False,2018-02-15,141419201.05,33.8303,2018-03-19,34.1021,model_decay,1.62
STT,Unknown,2018-02-23,918,79.8393,46,74.37,74.37,77.64,30.0,74.37,2,,938,False,2018-02-22,141417982.79,80.7563,2018-03-23,78.6529,model_decay,-1.49
BKNG,Unknown,2018-03-01,922,79.7713,54,73.3896,73.3896,77.75,100.0,70.5,1,,942,False,2018-02-28,1091841040.49,79.4472,2018-03-29,80.5924,model_decay,1.03
TRIP,Unknown,2018-03-08,927,38.0012,8,34.9611,34.9611,33.94,35.0,30.31,2,,947,False,2018-03-07,160709571.51,37.7497,2018-04-02,34.9261,stop,-8.09
IDXX,Unknown,2018-03-16,804,203.9638,18,187.6467,187.6467,165.77,30.0,154.88,3,,824,False,2018-03-15,98683230.55,204.73,2018-04-02,187.4591,stop,-8.09
HUM,Unknown,2018-03-07,926,252.0192,34,231.8576,231.8576,243.22,70.0,224.22,2,,946,False,2018-03-06,261242905.68,253.6235,2018-04-05,266.5785,model_decay,5.78
ADM,Unknown,2018-03-19,934,34.1703,293,31.4367,31.4367,32.87,85.0,30.57,2,,954,False,2018-03-16,142608943.8,33.7754,2018-04-17,35.7946,model_decay,4.75
STT,Unknown,2018-03-23,938,78.8103,42,74.37,74.37,77.64,30.0,74.37,3,,958,False,2018-03-22,170190512.95,75.5091,2018-04-23,78.4555,model_decay,-0.45
TRIP,Unknown,2018-04-06,947,36.4078,115,33.4951,33.4951,33.94,35.0,30.31,3,,967,False,2018-04-05,70777005.85,35.7044,2018-04-26,33.4616,stop,-8.09
BKNG,Unknown,2018-03-29,942,80.7538,55,74.2935,74.2935,77.75,100.0,70.5,2,,962,False,2018-03-28,1004820630.79,81.4847,2018-04-27,83.9712,model_decay,3.98
HUM,Unknown,2018-04-05,946,267.1121,32,245.7432,245.7432,243.22,70.0,224.22,3,,966,False,2018-04-04,306120507.38,267.1149,2018-05-03,266.467,model_decay,-0.24
ADM,Unknown,2018-04-17,954,35.8662,286,32.9969,32.9969,32.87,85.0,30.57,3,,974,False,2018-04-16,129999439.94,35.8383,2018-05-15,34.7054,model_decay,-3.24
BKNG,Unknown,2018-04-27,962,84.1394,121,77.4082,77.4082,77.75,100.0,70.5,3,,982,False,2018-04-26,669909810.64,83.8869,2018-05-25,81.5445,model_decay,-3.08
CMG,Unknown,2018-04-27,962,8.414,206,7.7409,7.7409,6.89,30.0,6.15,1,,982,False,2018-04-26,392730051.3,8.547,2018-05-25,8.6695,model_decay,3.04
IDXX,Unknown,2018-05-08,840,205.6855,17,189.42,189.42,202.26,30.0,189.42,1,,860,False,2018-05-07,83415837.55,204.96,2018-06-06,217.2226,model_decay,5.61
CMG,Unknown,2018-05-25,982,8.6869,424,7.9919,7.9919,6.89,30.0,6.15,2,,1002,False,2018-05-24,384405353.3,8.5792,2018-06-25,9.3307,model_decay,7.41
VRSK,Unknown,2018-05-31,985,102.0405,36,99.0,99.0,101.35,30.0,99.0,1,,1005,False,2018-05-30,102197464.21,101.0068,2018-06-28,100.6588,model_decay,-1.35
CMG,Unknown,2018-06-25,1002,9.3493,396,8.6014,8.6014,6.89,30.0,6.15,3,,1022,False,2018-06-22,287670877.5,9.0834,2018-06-28,8.5928,stop,-8.09
IDXX,Unknown,2018-06-06,860,217.6574,17,200.2448,200.2448,202.26,30.0,189.42,2,,880,False,2018-06-05,107329529.2,219.51,2018-07-05,220.0397,model_decay,1.09
VRSK,Unknown,2018-07-02,1007,101.8216,36,99.0,99.0,101.35,30.0,99.0,2,,1027,False,2018-06-29,81688188.77,102.8037,2018-07-31,104.3441,model_decay,2.48
