attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,ma50_20_sessions_ago,ma50_missing_reason,ma50_period,ma50_signal_date,ma50_slope_pct,ma50_slope_sessions,ma50_value,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_ma50_slope,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,shares,signal_close,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,stop,symbol
1,,,,70.0,83341548.78,2023-08-30,False,921,76.7951,0.2044168580945751,2023-11-24,77.9173,timeout,0.3571283367883815,1.664416858094575,77.3465,60,70.6515,66.705058,,50,2023-08-29,7.459476311376556,20,71.680906,1.3072885213061936,,0.1527114786938064,1.46,62.71,68.08,True,,,,Unknown,101,76.7184,2023-08-29,,,70.6515,TXT
1,,,,30.0,176665249.31,2023-08-30,False,405,103.5941,0.2319189113848843,2023-11-24,121.0683,timeout,15.79463039007869,17.101918911384885,103.8836,60,95.3066,89.695574,,50,2023-08-29,7.379684085638383,20,96.314824,1.3072885213061936,,15.562711478693807,16.87,72.42,76.74,True,,,,Unknown,32,103.6871,2023-08-29,,,95.3066,CEG
1,,,,70.0,150303353.82,2023-10-23,False,747,79.1843,0.1851839442666927,2023-12-14,73.3166,stop,-19.48520315593567,-7.224816055733307,77.8406,37,73.39,74.129958,,50,2023-10-20,1.7042610492238541,20,75.393326,12.260387100202363,,-19.670387100202362,-7.41,73.39,78.14,True,,,,Unknown,97,78.6964,2023-10-20,,,73.39,ACGL
1,,,,70.0,208266633.4,2023-11-09,False,971,35.7962,0.1944409180860287,2023-12-14,34.1258,stop,-13.273749791275225,-4.475559081913971,35.3817,24,34.16,35.877358,,50,2023-11-08,-0.5160803646689915,20,35.692202,8.798190709361254,,-13.468190709361254,-4.67,34.16,36.66,False,,,,Unknown,149,35.6792,2023-11-08,,,34.16,EXC
1,,,,30.0,119292253.53,2023-09-28,False,558,365.6286,0.18469380524782775,2023-12-22,342.3645,timeout,-17.15503111327579,-6.175306194752173,363.6523,60,336.3783,335.12376600000005,,50,2023-09-27,3.498997442037566,20,346.849738,10.979724918523615,,-17.339724918523615,-6.36,325.79,347.68,True,,,,Unknown,9,363.8716,2023-09-27,,,336.3783,EG
1,,,,46.7,136038515.5,2023-12-22,False,805,82.6141,0.1912166809782292,2024-01-08,77.7422,stop,-5.909357550300698,-5.708783319021771,81.7491,9,77.82,80.076532,,50,2023-12-21,1.5555968382846563,20,81.32220000000001,0.20057423127892715,,-6.1005742312789275,-5.9,77.82,83.2,True,,,,Unknown,62,82.1262,2023-12-21,,,77.82,TRGP
1,,,,65.0,229296666.42,2023-12-29,False,1005,233.4493,0.19291177567030848,2024-01-08,225.5342,stop,-3.0477139296691713,-3.1970882243296916,234.6009,5,225.76,232.476158,,50,2023-12-28,-0.6174224541339868,20,231.040798,-0.14937429466052032,,-3.24062570533948,-3.39,225.76,238.87,False,,,,Unknown,30,233.3732,2023-12-28,,,225.76,VRSK
1,,,,30.0,166099941.0,2023-12-29,False,1005,76.6654,0.18407221505391647,2024-01-24,72.2077,stop,-7.74664397530338,-5.625927784946083,77.0097,16,72.28,74.355074,,50,2023-12-28,1.3267931116577092,20,75.341612,2.120716190357297,,-7.9307161903572965,-5.81,72.28,75.92,True,,,,Unknown,43,76.8998,2023-12-28,,,72.28,WEC
1,,,,70.0,890622334.6,2024-01-04,False,556,497.3969,0.18199136749950373,2024-01-31,457.1475,stop,-11.24650514614125,-7.908008632500496,496.0,18,457.6051,403.8882,,50,2024-01-03,11.299116933844576,20,449.524,3.338496513640754,,-11.428496513640754,-8.09,384.37,419.86,True,,,,Unknown,1,498.02,2024-01-03,,,457.6051,LULU
1,,,,30.0,1287267799.18,2024-01-29,False,1024,60.7352,0.19154997447953015,2024-02-08,56.8931,stop,-7.573495025981791,-6.13845002552047,63.2125,8,56.95,56.543502,,50,2024-01-26,5.386687934539314,20,59.589324,1.4350450004613213,,-7.765045000461321,-6.33,56.95,63.58,True,,,,Unknown,54,61.2495,2024-01-26,,,56.95,PYPL
