attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,shares,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,stop,symbol
1,,,2022-02-22,30.0,82405315.19,2022-02-23,False,540,40.8514,0.1977262500705325,2022-05-19,40.9197,timeout,7.780965052672306,0.3677262500705325,40.6656,60,37.5833,-7.413238802601773,,7.583238802601773,0.17,34.98,37.07,False,-0.5418785363870859,20,Unknown,87,2022-02-22,-2.334930837894922,-2.876809374282008,37.5833,HRL
1,,,2022-05-05,30.0,143713373.65,2022-05-06,False,591,34.8693,0.1820682650914982,2022-05-20,32.0477,stop,-2.630036618485665,-7.907931734908502,34.6876,10,32.0798,-5.277895116422837,,-2.812104883577163,-8.09,32.06,35.0,True,15.754279693093231,20,Unknown,100,2022-05-05,-7.3255689243942985,8.428710768698933,32.0798,WY
1,,,2022-06-01,30.0,72135625.44,2022-06-02,False,609,64.1368,0.18213947204866177,2022-06-10,59.395,stop,-0.5977119889097331,-7.207860527951338,64.5069,6,60.1,-6.610148539041605,,-0.7798514609583949,-7.39,60.1,63.97,True,4.8536599359662596,20,Unknown,54,2022-06-01,-1.6307249164751902,3.222935019491069,60.1,L
1,,,2022-05-23,100.0,459482323.94,2022-05-24,False,603,84.7038,0.189471853777607,2022-06-16,79.3606,stop,0.7951186246305415,-6.120528146222393,87.7807,16,79.44,-6.915646770852934,,0.6056467708529345,-6.31,79.44,87.06,True,7.742643387143822,20,Unknown,113,2022-05-23,-7.372086105953846,0.370557281189976,79.44,PM
1,,,2022-05-10,70.0,585744388.68,2022-05-11,False,594,53.9028,0.18202709540352835,2022-06-17,49.541,stop,-1.4637898317655047,-7.9079729045964715,53.2398,26,49.5906,-6.444183072830967,,-1.645816927169033,-8.09,47.26,52.07,True,15.494850822265317,20,Unknown,150,2022-05-10,-9.281215755692829,6.213635066572487,49.5906,DVN
1,,,2022-05-20,70.0,852838991.43,2022-05-23,False,602,291.0793,0.2065945580545998,2022-08-18,307.1043,timeout,-2.5516745438694874,5.7165945580546,292.7232,60,272.84,8.268269101924087,,-2.7582691019240873,5.51,272.84,289.73,True,16.12595552499808,20,Unknown,27,2022-05-20,-8.546172794067363,7.5797827309307175,272.84,LLY
1,,,2022-11-10,70.0,560484642.46,2022-11-11,False,599,490.202,0.18200936996823103,2022-11-16,450.5349,stop,-7.140142949920403,-7.907990630031769,463.6946,3,450.9859,-0.7678476801113665,,-7.322152319888634,-8.09,430.01,454.45,True,2.2210971233875165,20,Unknown,16,2022-11-10,7.847644409076193,10.06874153246371,450.9859,ELV
1,,,2022-09-01,30.0,332298298.97,2022-09-02,False,673,56.7541,0.26820348901021873,2022-11-29,75.3028,timeout,31.771990463015086,32.94820348901022,55.6339,60,52.2138,1.176213025995132,,31.503786974004868,32.68,51.67,55.38,True,9.196117088754685,20,Unknown,60,2022-09-01,-4.285687358984902,4.910429729769783,52.2138,GILD
1,,,2022-10-13,30.0,37039089.56,2022-10-14,False,702,34.757,0.20340621946571447,2023-01-11,35.0148,timeout,-10.159191953431868,0.9434062194657145,33.3509,60,32.57,11.102598172897583,,-10.362598172897583,0.74,32.57,35.07,True,6.531281603135241,20,Unknown,98,2022-10-13,-5.805047724148816,0.7262338789864264,32.57,ROL
1,,,2022-12-15,100.0,295856288.36,2022-12-16,False,746,83.4976,0.19153053505734086,2023-01-20,79.4405,stop,-7.958584031602589,-4.6684694649426595,83.1067,22,79.52,3.2901145666599296,,-8.15011456665993,-4.86,79.52,84.67,True,7.968410527700254,20,Unknown,50,2022-12-15,-1.4717537052215235,6.49665682247873,79.52,AEP
1,,,2023-01-13,30.0,1027280322.65,2023-01-17,False,765,188.0829,0.182036369426811,2023-02-01,172.8633,stop,-11.183731999666968,-7.907963630573189,190.69,11,173.0363,3.275768369093779,,-11.365768369093779,-8.09,162.78,188.65,False,-8.344815088057189,20,Unknown,17,2023-01-13,0.23282657405863105,-8.111988513998558,173.0363,MRNA
1,,,2022-11-03,41.7,370444958.35,2022-11-04,False,717,42.082,0.22466066275390517,2023-02-02,47.6024,timeout,2.093453635910514,13.344660662753904,41.59,60,38.79,11.25120702684339,,1.8687929731566086,13.12,38.79,41.57,True,2.751618549037016,20,Unknown,114,2022-11-03,-0.5867969008205187,2.1648216482164973,38.79,BSX
1,,,2022-11-17,70.0,170396951.07,2022-11-18,False,727,136.9924,0.19258360699221488,2023-02-16,135.1773,timeout,-4.694022379107688,-1.1274163930077852,136.0656,60,126.033,3.566605986099902,,-4.8866059860999025,-1.32,120.67,129.22,True,0.5017264063403637,20,Unknown,58,2022-11-17,7.889776367013401,8.391502773353764,126.033,DGX
1,,,2023-02-16,50.0,169096845.98,2023-02-17,False,788,107.7003,0.18285006628571754,2023-02-21,100.4694,stop,-4.521040777812679,-6.527149933714282,106.9113,1,100.57,-2.006109155901603,,-4.703890844098397,-6.71,100.57,107.19,True,1.2870578944609967,20,Unknown,53,2023-02-16,5.053533086857143,6.340590981318139,100.57,EXPD
1,,,2022-12-06,70.0,184574651.01,2022-12-07,False,739,65.6781,0.19490103572902528,2023-03-07,63.6099,timeout,-4.71996722579664,-2.9550989642709746,65.9459,60,60.4239,1.764868261525665,,-4.914868261525665,-3.15,51.8,55.29,True,1.7823015522909103,20,Unknown,123,2022-12-06,3.6531215729172617,5.435423125208172,60.4239,AFL
1,,,2023-01-31,75.0,116313745.76,2023-02-01,False,776,54.733,0.18723621946539737,2023-03-10,51.4485,stop,0.24616589468976446,-5.812763780534603,54.945,26,51.5,-6.058929675224367,,0.058929675224367095,-6.0,51.5,56.63,False,-5.2115209526248485,20,Unknown,137,2023-01-31,6.288726497470143,1.0772055448452944,51.5,PEG
1,,,2023-02-23,100.0,398001774.95,2023-02-24,False,792,92.7182,0.19539145490307241,2023-03-10,88.7811,stop,-1.413189614518962,-4.054608545096928,92.9241,10,88.87,-2.6414189305779656,,-1.6085810694220344,-4.25,88.87,93.63,True,0.10084836652153317,20,Unknown,100,2023-02-23,0.0774278084952229,0.17827617501675608,88.87,RTX
1,,,2023-02-07,30.0,115924017.21,2023-02-08,False,781,349.0471,0.18924601355008352,2023-03-13,326.8539,stop,-0.012222199538746814,-6.170753986449917,348.9629,22,331.04,-6.15853178691117,,-0.20146821308883034,-6.36,331.04,351.21,False,-3.1840921222715757,20,Unknown,9,2023-02-07,7.046383944147916,3.8622918218763402,331.04,MLM
1,,,2022-12-21,70.0,551688595.36,2022-12-22,False,750,86.1548,0.19490494296754157,2023-03-22,81.9199,timeout,-8.109876273734107,-4.725095057032458,86.3684,60,79.2624,3.384781216701649,,-8.304781216701649,-4.92,77.97,85.19,True,7.751553829841784,20,Unknown,2,2022-12-21,-2.9748566915753782,4.776697138266406,79.2624,PM
1,,,2023-04-04,30.0,810625291.32,2023-04-05,False,820,116.5074,0.1897291159703549,2023-04-06,108.8211,stop,-6.800350326196358,-6.410270884029645,114.1817,1,108.93,0.3900794421667131,,-6.990079442166713,-6.6,108.93,118.25,True,0.21954458675392807,20,Unknown,28,2023-04-04,3.00294654183757,3.222491128591498,108.93,AMAT
1,,,2023-04-05,30.0,575385100.93,2023-04-06,False,821,124.2976,0.18196919933086964,2023-04-26,114.2394,stop,-6.727673931065481,-7.90803080066913,120.1852,13,114.3538,-1.1803568696036493,,-6.909643130396351,-8.09,113.82,125.28,True,1.2192801463838165,20,Unknown,27,2023-04-05,2.565823434246295,3.7851035806301114,114.3538,MPC
1,,,2023-04-10,30.0,116646830.14,2023-04-11,False,823,1525.7242,0.1815660707288922,2023-05-05,1420.5281,stop,-7.418696888289856,-6.7084339292711075,1527.37,18,1421.95,0.7102629590187481,,-7.600262959018748,-6.89,1421.95,1526.66,False,-0.38000177383390454,20,Unknown,2,2023-04-10,6.546406797381787,6.166405023547883,1421.95,MTD
1,,,2023-05-25,30.0,152824207.91,2023-05-26,False,856,37.6575,0.19383665947033668,2023-05-31,36.7832,stop,-1.6095059838984183,-2.126163340529663,38.4971,2,36.82,-0.5166573566312449,,-1.803342643368755,-2.32,36.82,38.83,False,-0.9105718759152115,20,Unknown,88,2023-05-25,0.5431421607660303,-0.3674297151491812,36.82,TPR
1,,,2023-07-10,30.0,58173722.83,2023-07-11,False,885,36.676,0.19029092567317285,2023-08-15,34.6153,stop,-5.526878584214323,-5.429709074326827,37.3122,25,34.65,0.09716950988749584,,-5.717169509887496,-5.62,34.65,36.35,False,-0.2237105432348896,20,Unknown,91,2023-07-10,2.8343505466100094,2.61064000337512,34.65,XRAY
1,,,2023-08-07,70.0,3800562573.65,2023-08-08,False,905,44.08,0.1818945261050331,2023-08-17,40.513,stop,-5.13151443164458,-7.908105473894967,43.83,7,40.5536,-2.776591042250387,,-5.313408957749613,-8.09,31.56,34.98,False,-2.7283898783141414,20,Unknown,178,2023-08-07,2.513316640216745,-0.2150732380973963,40.5536,NFLX
1,,,2023-08-02,30.0,393332214.69,2023-08-03,False,902,121.3835,0.18196105364034754,2023-08-21,111.5611,stop,-5.79149171059965,-7.908038946359652,119.4771,12,111.6728,-2.1165472357600024,,-5.9734527642399975,-8.09,91.2,96.21,True,3.8272630395971508,20,Unknown,27,2023-08-02,1.57969767923416,5.406960718831311,111.6728,DHI
1,,,2023-06-09,30.0,1633328221.28,2023-06-12,False,866,212.6866,0.20474822817470506,2023-09-07,215.8165,timeout,-1.2534492934860308,1.674748228174705,210.0559,60,195.6716,2.928197521660736,,-1.458197521660736,1.47,184.12,196.6,True,1.507331044909943,20,Unknown,15,2023-06-09,4.311736730302962,5.819067775212905,195.6716,CRM
1,,,2023-07-03,30.0,858410773.73,2023-07-05,False,881,289.0962,0.19374863391429908,2023-09-28,285.4134,timeout,1.879635437433902,-1.076251366085701,292.3545,60,265.9685,-2.955886803519603,,1.6858868035196029,-1.27,246.86,272.31,False,-4.22873559681527,20,Unknown,11,2023-07-03,4.093863684282528,-0.13487191253274133,265.9685,ACN
1,,,2023-07-10,30.0,815043775.71,2023-07-11,False,885,107.4244,0.22027483752532184,2023-10-04,117.9632,timeout,13.714693042709225,10.030274837525322,109.0202,60,102.03,-3.6844182051839036,,13.494418205183905,9.81,102.03,105.84,True,0.23916166267157202,20,Unknown,31,2023-07-10,2.8343505466100094,3.0735122092815814,102.03,BKNG
1,,,2023-08-03,30.0,358965063.92,2023-08-04,False,903,198.9814,0.19026072785691994,2023-10-27,187.6821,stop,2.2722369200865113,-5.48973927214308,200.6649,59,187.87,-7.761976192229591,,2.0819761922295914,-5.68,187.87,196.44,True,1.709255369423146,20,Unknown,16,2023-08-03,2.087977414713782,3.797232784136928,187.87,BDX
1,,,2023-10-24,30.0,668042717.13,2023-10-25,False,960,253.164,0.18201222204649348,2023-10-31,232.678,stop,-8.063678091712234,-7.907987777953506,250.2173,4,232.9109,0.15569031375872733,,-8.245690313758727,-8.09,199.41,211.54,True,3.1598655779133122,20,Unknown,8,2023-10-24,-0.5283196118709976,2.6315459660423146,232.9109,AMGN
1,,,2023-08-29,70.0,83341548.78,2023-08-30,False,921,76.7951,0.2044168580945751,2023-11-24,77.9173,timeout,0.3571283367883815,1.664416858094575,77.3465,60,70.6515,1.3072885213061936,,0.1527114786938064,1.46,62.71,68.08,False,0.33327116572960946,20,Unknown,101,2023-08-29,-1.6035802172124525,-1.270309051482843,70.6515,TXT
1,,,2023-08-29,30.0,176665249.31,2023-08-30,False,405,103.5941,0.2319189113848843,2023-11-24,121.0683,timeout,15.79463039007869,17.101918911384885,103.8836,60,95.3066,1.3072885213061936,,15.562711478693807,16.87,72.42,76.74,True,11.491664832026416,20,Unknown,32,2023-08-29,-1.6035802172124525,9.888084614813963,95.3066,CEG
1,,,2023-10-20,70.0,150303353.82,2023-10-23,False,747,79.1843,0.1851839442666927,2023-12-14,73.3166,stop,-19.48520315593567,-7.224816055733307,77.8406,37,73.39,12.260387100202363,,-19.670387100202362,-7.41,73.39,78.14,True,4.367837500125837,20,Unknown,97,2023-10-20,-2.1444086889464753,2.223428811179362,73.39,ACGL
1,,,2023-11-08,70.0,208266633.4,2023-11-09,False,971,35.7962,0.1944409180860287,2023-12-14,34.1258,stop,-13.273749791275225,-4.475559081913971,35.3817,24,34.16,8.798190709361254,,-13.468190709361254,-4.67,34.16,36.66,False,-1.3620889265525182,20,Unknown,149,2023-11-08,0.2131413204473409,-1.1489476061051773,34.16,EXC
1,,,2023-09-27,30.0,119292253.53,2023-09-28,False,558,365.6286,0.18469380524782775,2023-12-22,342.3645,timeout,-17.15503111327579,-6.175306194752173,363.6523,60,336.3783,10.979724918523615,,-17.339724918523615,-6.36,325.79,347.68,True,11.3799225826407,20,Unknown,9,2023-09-27,-4.810592343641995,6.569330238998705,336.3783,EG
1,,,2023-12-21,46.7,136038515.5,2023-12-22,False,805,82.6141,0.1912166809782292,2024-01-08,77.7422,stop,-5.909357550300698,-5.708783319021771,81.7491,9,77.82,0.20057423127892715,,-6.1005742312789275,-5.9,77.82,83.2,False,-4.432835806045798,20,Unknown,62,2023-12-21,4.306725960357061,-0.12610984568873773,77.82,TRGP
1,,,2023-12-28,65.0,229296666.42,2023-12-29,False,1005,233.4493,0.19291177567030848,2024-01-08,225.5342,stop,-3.0477139296691713,-3.1970882243296916,234.6009,5,225.76,-0.14937429466052032,,-3.24062570533948,-3.39,225.76,238.87,False,-5.417522264401642,20,Unknown,30,2023-12-28,5.282043522924695,-0.1354787414769465,225.76,VRSK
1,,,2023-12-28,30.0,166099941.0,2023-12-29,False,1005,76.6654,0.18407221505391647,2024-01-24,72.2077,stop,-7.74664397530338,-5.625927784946083,77.0097,16,72.28,2.120716190357297,,-7.9307161903572965,-5.81,72.28,75.92,False,-3.980399639307275,20,Unknown,43,2023-12-28,5.282043522924695,1.3016438836174204,72.28,WEC
1,,,2024-01-03,70.0,890622334.6,2024-01-04,False,556,497.3969,0.18199136749950373,2024-01-31,457.1475,stop,-11.24650514614125,-7.908008632500496,496.0,18,457.6051,3.338496513640754,,-11.428496513640754,-8.09,384.37,419.86,True,5.020933767905,20,Unknown,1,2024-01-03,3.0657056973263597,8.086639465231361,457.6051,LULU
1,,,2024-01-26,30.0,1287267799.18,2024-01-29,False,1024,60.7352,0.19154997447953015,2024-02-08,56.8931,stop,-7.573495025981791,-6.13845002552047,63.2125,8,56.95,1.4350450004613213,,-7.765045000461321,-6.33,56.95,63.58,False,-3.723372067362285,20,Unknown,54,2024-01-26,2.2874625829250705,-1.4359094844372144,56.95,PYPL
1,,,2024-02-01,70.0,147835204.2,2024-02-02,False,1028,96.5702,0.19216205415336507,2024-02-13,91.6183,stop,-4.883240246493658,-4.937837945846635,97.1465,7,91.71,-0.0545976993529762,,-5.075402300647024,-5.13,91.71,98.31,False,-0.985683283372718,20,Unknown,79,2024-02-01,4.353755518749858,3.3680722353771397,91.71,TROW
1,,,2023-12-07,70.0,128328604.01,2023-12-08,False,745,109.9242,0.22665824723308425,2024-03-07,126.376,timeout,2.8765305118811693,15.196658247233085,108.9574,60,103.39,12.320127735351916,,2.649872264648085,14.97,103.39,109.94,True,0.001663651910654984,20,Unknown,70,2023-12-07,4.798194789652732,4.799858441563387,103.39,STLD
1,,,2024-02-29,65.0,417956271.06,2024-03-01,False,1047,714.243,0.1829827832152695,2024-03-19,650.1094,stop,-9.667130025925175,-8.797017216784731,730.0193,12,657.1036,0.8701128091404442,,-9.850112809140445,-8.98,583.39,636.04,True,14.246454045236634,20,Unknown,6,2024-02-29,5.218674671678114,19.465128716914748,657.1036,MPWR
1,,,2024-01-02,30.0,666387618.09,2024-01-03,False,1007,33.0471,0.2143792342441957,2024-04-01,35.6243,timeout,-3.716300279308138,8.014379234244196,32.7051,60,30.4033,11.730679513552333,,-3.9306795135523336,7.8,26.31,28.58,False,-2.5913867877046526,20,Unknown,100,2024-01-02,3.368837308643058,0.7774505209384053,30.4033,VZ
1,,,2024-01-04,30.0,145852960.98,2024-01-05,False,1009,16.9717,0.22255227398716748,2024-04-03,18.5236,timeout,-1.9863449618537032,9.362552273987168,17.4219,60,15.6139,11.348897235840871,,-2.2088972358408707,9.14,13.16,14.31,True,10.422617220771091,20,Unknown,17,2024-01-04,2.7539221116370527,13.176539332408144,15.6139,RF
1,,,2024-03-01,70.0,132428838.3,2024-03-04,False,1048,11.3389,0.18238694814896306,2024-04-12,10.4214,stop,-7.934417899888868,-7.907613051851037,11.1206,28,10.4318,0.02680484803783134,,-8.11680484803783,-8.09,10.29,10.99,True,1.2322366850898048,20,Unknown,1,2024-03-01,4.8344131271708335,6.066649812260638,10.4318,VTRS
1,,,2024-04-04,56.7,138607621.98,2024-04-05,False,1071,74.3899,0.19086466033689886,2024-04-16,72.2077,stop,0.1349235677880256,-2.7391353396631013,74.2416,7,72.28,-2.874058907451127,,-0.05594109254887325,-2.93,72.28,75.92,False,-1.1979426438431862,20,Unknown,83,2024-04-04,0.9640218680303514,-0.23392077581283477,72.28,WEC
1,,,2024-03-06,30.0,657452235.6,2024-03-07,False,1051,583.7732,0.18198752915389527,2024-04-17,536.5342,stop,-5.440162536100746,-7.908012470846105,583.35,28,537.0713,-2.4678499347453586,,-5.622150065254641,-8.09,527.03,582.85,True,2.990849637728199,20,Unknown,5,2024-03-06,3.192436684930966,6.183286322659165,537.0713,SNPS
1,,,2024-03-15,30.0,142419803.47,2024-03-18,False,1058,384.2376,0.1819756413731799,2024-04-17,353.145,stop,-5.507749302287935,-7.90802435862682,381.8355,21,353.4985,-2.4002750563388853,,-5.689724943661115,-8.09,352.01,378.79,True,1.0222176227569157,20,Unknown,8,2024-03-15,1.8732862530458139,2.8955038758027296,353.4985,POOL
1,,,2024-02-20,30.0,317582377.31,2024-02-21,False,1040,207.7531,0.1820389952621042,2024-04-24,190.9418,stop,-9.87298742139593,-7.907961004737896,209.0429,44,191.1329,1.9650264166580333,,-10.055026416658034,-8.09,185.45,202.44,True,1.6530638724736146,20,Unknown,15,2024-02-20,2.753142014294263,4.406205886767878,191.1329,ODFL
1,,,2024-04-05,70.0,537279766.59,2024-04-08,False,1072,157.2014,0.18202376737779513,2024-05-01,144.4807,stop,-4.366599321964893,-7.907976232622205,155.9417,17,144.6253,-3.5413769106573123,,-4.548623089342687,-8.09,95.0,103.11,False,-0.8819499242608053,20,Unknown,20,2024-04-05,1.0160593242893423,0.134109400028537,144.6253,TGT
1,,,2024-02-06,70.0,238636357.4,2024-02-07,False,1031,82.3107,0.20054717028244884,2024-05-03,84.0607,timeout,-0.6364616375305276,2.3305471702824487,82.4852,60,75.7259,2.9670088078129764,,-0.8370088078129765,2.13,60.45,66.22,True,2.3625906134275843,20,Unknown,61,2024-02-06,4.083441338774008,6.446031952201592,75.7259,STX
1,,,2024-02-12,35.0,189047127.61,2024-02-13,False,1035,124.7514,0.23113950811960038,2024-05-09,141.025,timeout,7.663519844128918,13.2711395081196,123.005,60,114.7713,5.607619663990682,,7.4323803360093175,13.04,112.22,120.07,False,-2.3550181456154506,20,Unknown,30,2024-02-12,5.097756489220728,2.7427383436052777,114.7713,MTB
1,,,2024-05-21,35.0,184549641.23,2024-05-22,False,1104,146.006,0.19073928468693113,2024-05-23,141.3585,stop,-2.2588273417726845,-2.989260715313069,144.8328,1,141.5,-0.7304333735403845,,-2.4495666264596156,-3.18,141.5,146.55,False,-4.488136876646465,20,Unknown,26,2024-05-21,5.08453027004192,0.5963933933954557,141.5,PNC
1,,,2024-05-03,30.0,512163153.15,2024-05-06,False,1092,453.5343,0.18743985183478262,2024-05-29,432.8367,stop,-6.21740700834107,-4.372560148165217,451.6555,16,433.27,1.8448468601758528,,-6.404846860175852,-4.56,433.27,463.11,True,4.587339456194095,20,Unknown,7,2024-05-03,-1.3772250353695892,3.210114420824506,433.27,NOC
1,,,2024-05-24,30.0,725223998.55,2024-05-28,False,1107,577.855,0.19238216160454025,2024-05-29,560.5089,stop,-2.107337509164653,-2.8076178383954598,568.2465,1,561.07,-0.7002803292308069,,-2.299719670769193,-3.0,561.07,582.03,False,-2.3453000638453902,20,Unknown,5,2024-05-24,4.167146552480117,1.8218464886347263,561.07,TMO
1,,,2024-06-03,30.0,692152830.45,2024-06-04,False,1112,147.8077,0.1819315881147947,2024-06-17,135.847,stop,-11.44900614961113,-7.908068411885205,145.34,9,135.983,3.5409377377259244,,-11.630937737725924,-8.09,100.3,114.25,True,15.026918238427767,20,Unknown,21,2024-06-03,3.229081761572239,18.256000000000007,135.983,MRNA
1,,,2024-04-22,30.0,771090062.46,2024-04-23,False,1083,46.1745,0.19215730733601744,2024-07-19,44.4934,timeout,-12.369238884130528,-3.4478426926639827,46.6533,60,42.4806,8.921396191466545,,-12.561396191466546,-3.64,35.62,38.53,True,12.981543986531829,20,Unknown,70,2024-04-22,-4.123095244475483,8.858448742056346,42.4806,FCX
1,,,2024-05-29,30.0,149132090.15,2024-05-30,False,1109,106.4451,0.18203529242683203,2024-08-05,97.8316,stop,-7.226608857970185,-7.907964707573168,107.3531,45,97.9295,-0.6813558496029826,,-7.408644150397017,-8.09,97.61,101.17,True,2.6920915155961955,20,Unknown,30,2024-05-29,4.80496601535656,7.497057530952755,97.9295,PRU
1,,,2024-05-23,100.0,400082708.54,2024-05-24,False,674,115.8938,0.22197002560752033,2024-08-21,125.8428,timeout,2.5710982870379215,8.80197002560752,116.1915,60,108.84,6.230871738569599,,2.349128261430401,8.58,108.84,117.26,False,-3.9894866391635864,20,Unknown,77,2024-05-23,4.462875761374585,0.4733891222109987,108.84,BX
1,,,2024-05-30,30.0,189987038.62,2024-05-31,False,1110,90.0432,0.21630399861630245,2024-08-27,99.2417,timeout,3.6096817316049634,10.436303998616303,89.3685,60,82.8397,6.82662226701134,,3.393377732988661,10.22,80.84,87.22,True,4.757547893924019,20,Unknown,36,2024-05-30,4.448866929716977,9.206414823640996,82.8397,STX
1,,,2024-07-02,30.0,70204574.52,2024-07-03,False,1132,48.3213,0.20396655189208324,2024-09-27,49.0706,timeout,-2.1924273134187544,1.7539665518920833,49.0533,60,44.4556,3.9463938653108377,,-2.396393865310838,1.55,44.13,46.37,True,2.401013952003872,20,Unknown,67,2024-07-02,4.354159982145656,6.755173934149528,44.4556,ROL
1,,,2024-07-08,70.0,491816751.94,2024-07-09,False,1135,1048.228,0.19713223967812565,2024-10-02,1030.9347,timeout,-4.112886498139945,-1.4528677603218743,1045.3956,60,964.3697,2.6600187378180706,,-4.310018737818071,-1.65,944.5,989.7,True,0.9502347358911978,20,Unknown,4,2024-07-08,4.1917083208561134,5.141943056747311,964.3697,REGN
1,,,2024-07-17,30.0,160359634.79,2024-07-18,False,1142,85.6128,0.22141064533919952,2024-10-11,95.4909,timeout,6.568729543218366,11.761410645339199,85.6762,60,81.2,5.192681102120833,,6.347318897879166,11.54,81.2,86.01,False,-0.528300687731087,20,Unknown,13,2024-07-17,2.1269909978636425,1.5986903101325556,81.2,OMC
1,,,2024-07-23,30.0,235815327.51,2024-07-24,False,1146,271.872,0.23794365929013495,2024-10-17,324.368,timeout,11.620419192357566,19.547943659290134,271.2825,60,255.71,7.927524466932567,,11.382475533067431,19.31,255.71,275.84,False,-2.143285852732635,20,Unknown,12,2024-07-23,2.0341059701951325,-0.10917988253750233,255.71,CMI
