attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,shares,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,stop,symbol
1,,,2017-11-13,100.0,228087401.49,2017-11-14,False,850,89.7509,0.1819361717169814,2017-12-01,82.4882,stop,-10.51934640990031,-7.9080638282830185,90.7135,12,82.5708,2.6112825816172913,,-10.701282581617292,-8.09,82.36,88.27,True,1.912596284911805,20,Unknown,113,2017-11-13,1.190777305987445,3.10337359089925,82.5708,SWKS
1,,,2017-09-08,30.0,71874635.0,2017-09-11,False,677,72.4123,0.19540203816212964,2017-12-05,71.968,timeout,-6.5484422334046055,-0.41459796183787034,72.63,60,66.6194,6.133844271566735,,-6.7438442715667355,-0.61,64.7,70.27,True,4.509365301585011,20,Unknown,51,2017-09-08,1.1568586913322187,5.66622399291723,66.6194,QRVO
1,,,2017-09-29,30.0,104154200.03,2017-10-02,False,819,65.6722,0.20979975989520572,2017-12-27,68.89,timeout,-1.3765380932290627,5.109799759895206,67.0528,60,60.4184,6.486337853124269,,-1.5863378531242684,4.9,59.17,62.07,True,5.191344218957861,20,Unknown,56,2017-09-29,2.0149223547548445,7.206266573712705,60.4184,PRGO
1,,,2017-11-01,30.0,180440179.53,2017-11-02,False,842,130.7686,0.20096296352024678,2018-01-31,133.5233,timeout,-7.685819107101754,2.3109629635202467,128.6215,60,120.78,9.996782070622,,-7.886782070622001,2.11,120.78,126.06,True,2.82149092020485,20,Unknown,28,2017-11-01,1.710429500013344,4.531920420218194,120.78,CB
1,,,2017-12-07,70.0,34004850.66,2017-12-08,False,867,18.2965,0.19282573147846538,2018-02-05,17.4625,stop,-4.28019971105903,-4.367174268521534,18.2432,38,17.48,-0.08697455746250471,,-4.4730254425374945,-4.56,17.48,18.23,False,-2.029683463426446,20,Unknown,472,2017-12-07,1.9142626997807,-0.11542076364574605,17.48,JEF
1,,,2018-01-04,100.0,121409530.99,2018-01-05,False,885,77.5941,0.1820188173755204,2018-02-06,71.3152,stop,-6.338887789822456,-7.9079811826244795,78.0739,21,71.3866,-1.5690933928020234,,-6.520906607197976,-8.09,71.19,75.1,False,-2.861002819553704,20,Unknown,124,2018-01-04,3.7266737602042133,0.8656709406505092,71.3866,PRU
1,,,2018-02-02,30.0,157546247.19,2018-02-05,False,905,82.3842,0.18203583573909476,2018-02-09,75.7177,stop,-6.987268383587885,-7.907964164260905,79.1876,4,75.7935,-0.9206957806730198,,-7.16930421932698,-8.09,74.37,77.64,True,7.71485606104112,20,Unknown,44,2018-02-02,1.4138122647542994,9.12866832579542,75.7935,STT
1,,,2017-11-17,70.0,112633275.68,2017-11-20,False,854,43.8077,0.21776087779557685,2018-02-16,47.4835,timeout,2.333642866755258,8.607760877795577,43.8357,60,40.3031,6.274118011040319,,2.115881988959681,8.39,39.67,42.03,False,-0.29166839218577323,20,Unknown,197,2017-11-17,0.29166839218577323,0.0,40.3031,SYY
1,,,2018-03-14,70.0,521656920.33,2018-03-15,False,931,76.6966,0.1859030517910929,2018-03-20,72.4375,stop,-4.285950933546712,-5.364096948208907,76.33,3,72.51,-1.0781460146621957,,-4.471853985337804,-5.55,72.51,80.5,True,0.7298806997264151,20,Unknown,107,2018-03-14,3.4962369793060555,4.226117679032471,72.51,ESRX
1,,,2018-04-25,30.0,278105238.47,2018-04-26,False,693,32.0641,0.18864182632234883,2018-04-27,30.886,stop,-3.575252887200797,-3.481358173677651,31.0419,1,31.95,0.09389471352314605,,-3.763894713523146,-3.67,31.95,34.48,True,0.18540603248693444,20,Unknown,115,2018-04-25,1.1627436186890439,1.3481496511759783,31.95,MGM
1,,,2018-02-05,30.0,104097565.95,2018-02-06,False,777,177.4773,0.21409473771567455,2018-05-03,191.778,timeout,10.302153279140468,8.274094737715675,180.05,60,163.2791,-2.028058541424793,,10.088058541424793,8.06,154.88,165.77,True,11.730231292147586,20,Unknown,20,2018-02-05,-3.470927570658988,8.259303721488598,163.2791,IDXX
1,,,2018-02-23,85.0,131585014.34,2018-02-26,False,919,33.4401,0.21898749296989717,2018-05-22,35.7825,timeout,8.72962714259824,7.218987492969897,33.0773,60,30.7649,-1.5106396496283425,,8.510639649628342,7.0,30.57,32.87,True,3.0618198197724267,20,Unknown,300,2018-02-23,-3.032162318971099,0.029657500801327785,30.7649,ADM
1,,,2018-02-26,70.0,281542399.55,2018-02-27,False,920,255.1126,0.21115058919001317,2018-05-23,271.0277,timeout,6.4420605555195465,6.451150589190013,256.9922,60,234.7036,0.009090033670466902,,6.230909966329533,6.24,224.22,243.22,False,-1.7267701000471924,20,Unknown,33,2018-02-26,-3.0288588806064443,-4.755628980653636,234.7036,HUM
1,,,2018-05-23,30.0,110794971.55,2018-05-24,False,852,204.1339,0.2359339041971964,2018-08-20,244.5852,timeout,14.867941652956416,20.055933904197197,202.37,60,189.42,5.187992251240781,,14.63200774875922,19.82,189.42,202.26,True,1.2164811085382476,20,Unknown,18,2018-05-23,3.690769289694096,4.907250398232343,189.42,IDXX
1,,,2018-05-29,100.0,63352742.49,2018-05-30,False,984,41.7707,0.2299290268154479,2018-08-23,48.7532,timeout,11.644457168514432,16.949929026815447,42.1688,60,38.4291,5.305471858301014,,11.414528141698984,16.72,37.32,41.06,True,4.354653631626526,20,Unknown,242,2018-05-29,1.7049941130929502,6.059647744719476,38.4291,CTAS
